ACCESS,ACR,AGEP,BATH,BDSP,BLD,COW,ELEP,FESRP,FKITP,FPARC,FSCHP,FTAXP,GASP,HHL,HHT,HINCP,LANX,MAR,MV,NRC,R18,R65,RAC1P,RMSP,RWAT,SCH,SCHL,SEX,VALP,VALP_B1
1.0,1.0,69,1.0,3.0,2.0,4,200.0,0,0.0,4,0,0.0,90.0,1.0,1.0,3600.0,2,1,5.0,0.0,0.0,2.0,1,7.0,1.0,1,16,2,90000.0,0.0
1.0,1.0,70,1.0,3.0,2.0,0,200.0,0,0.0,4,0,0.0,90.0,1.0,1.0,3600.0,2,1,5.0,0.0,0.0,2.0,1,7.0,1.0,1,19,1,90000.0,0.0
1.0,1.0,26,1.0,3.0,2.0,1,290.0,0,0.0,1,0,0.0,70.0,1.0,1.0,58100.0,2,1,3.0,1.0,1.0,0.0,8,5.0,1.0,1,16,1,130000.0,0.0
1.0,1.0,26,1.0,3.0,2.0,7,290.0,0,0.0,1,0,0.0,70.0,1.0,1.0,58100.0,2,1,3.0,1.0,1.0,0.0,9,5.0,1.0,2,19,2,130000.0,0.0
1.0,1.0,2,1.0,3.0,2.0,0,290.0,0,0.0,1,0,0.0,70.0,1.0,1.0,58100.0,0,5,3.0,1.0,1.0,0.0,9,5.0,1.0,0,0,2,130000.0,0.0
1.0,1.0,40,1.0,4.0,2.0,2,90.0,0,0.0,3,0,0.0,80.0,1.0,1.0,130000.0,2,1,3.0,3.0,1.0,0.0,1,11.0,1.0,1,21,2,230000.0,1.0
1.0,1.0,37,1.0,4.0,2.0,1,90.0,0,0.0,3,0,0.0,80.0,1.0,1.0,130000.0,2,1,3.0,3.0,1.0,0.0,1,11.0,1.0,1,16,1,230000.0,1.0
1.0,1.0,5,1.0,4.0,2.0,0,90.0,0,0.0,3,0,0.0,80.0,1.0,1.0,130000.0,2,5,3.0,3.0,1.0,0.0,1,11.0,1.0,2,2,1,230000.0,1.0
1.0,1.0,3,1.0,4.0,2.0,0,90.0,0,0.0,3,0,0.0,80.0,1.0,1.0,130000.0,0,5,3.0,3.0,1.0,0.0,1,11.0,1.0,3,2,2,230000.0,1.0
1.0,1.0,3,1.0,4.0,2.0,0,90.0,0,0.0,3,0,0.0,80.0,1.0,1.0,130000.0,0,5,3.0,3.0,1.0,0.0,1,11.0,1.0,3,2,1,230000.0,1.0
1.0,1.0,80,1.0,3.0,2.0,0,50.0,0,0.0,4,0,0.0,50.0,1.0,1.0,35600.0,2,1,1.0,0.0,0.0,2.0,1,5.0,1.0,1,18,1,155000.0,1.0
1.0,1.0,77,1.0,3.0,2.0,0,50.0,0,0.0,4,0,0.0,50.0,1.0,1.0,35600.0,2,1,1.0,0.0,0.0,2.0,1,5.0,1.0,1,18,2,155000.0,1.0
1.0,2.0,34,1.0,3.0,2.0,5,280.0,0,0.0,2,0,0.0,2.0,1.0,1.0,95000.0,2,1,5.0,2.0,1.0,0.0,9,8.0,1.0,1,16,1,350000.0,1.0
1.0,2.0,36,1.0,3.0,2.0,1,280.0,0,0.0,2,0,0.0,2.0,1.0,1.0,95000.0,2,1,5.0,2.0,1.0,0.0,1,8.0,1.0,1,16,2,350000.0,1.0
1.0,2.0,16,1.0,3.0,2.0,0,280.0,0,0.0,2,0,0.0,2.0,1.0,1.0,95000.0,2,5,5.0,2.0,1.0,0.0,1,8.0,1.0,2,14,1,350000.0,1.0
1.0,2.0,9,1.0,3.0,2.0,0,280.0,0,0.0,2,0,0.0,2.0,1.0,1.0,95000.0,2,5,5.0,2.0,1.0,0.0,1,8.0,1.0,2,6,2,350000.0,1.0
1.0,1.0,49,1.0,4.0,2.0,7,220.0,0,0.0,2,0,0.0,50.0,1.0,1.0,191500.0,2,1,5.0,2.0,1.0,0.0,1,9.0,1.0,1,20,1,375000.0,1.0
1.0,1.0,47,1.0,4.0,2.0,1,220.0,0,0.0,2,0,0.0,50.0,1.0,1.0,191500.0,2,1,5.0,2.0,1.0,0.0,1,9.0,1.0,1,21,2,375000.0,1.0
1.0,1.0,17,1.0,4.0,2.0,1,220.0,0,0.0,2,0,0.0,50.0,1.0,1.0,191500.0,2,5,5.0,2.0,1.0,0.0,1,9.0,1.0,3,14,2,375000.0,1.0
1.0,1.0,14,1.0,4.0,2.0,0,220.0,0,0.0,2,0,0.0,50.0,1.0,1.0,191500.0,2,5,5.0,2.0,1.0,0.0,1,9.0,1.0,3,11,1,375000.0,1.0
1.0,3.0,70,1.0,3.0,2.0,4,400.0,0,0.0,4,0,0.0,200.0,1.0,1.0,84800.0,2,1,4.0,0.0,0.0,2.0,1,8.0,1.0,1,21,2,350000.0,1.0
1.0,3.0,71,1.0,3.0,2.0,1,400.0,0,0.0,4,0,0.0,200.0,1.0,1.0,84800.0,2,1,4.0,0.0,0.0,2.0,1,8.0,1.0,2,22,1,350000.0,1.0
1.0,1.0,43,1.0,3.0,2.0,2,200.0,0,0.0,2,0,0.0,3.0,1.0,1.0,50100.0,2,1,5.0,2.0,1.0,0.0,1,5.0,1.0,1,24,1,90000.0,0.0
1.0,1.0,44,1.0,3.0,2.0,6,200.0,1,0.0,2,1,0.0,3.0,1.0,1.0,50100.0,2,1,5.0,2.0,1.0,0.0,1,5.0,1.0,1,14,2,90000.0,0.0
1.0,1.0,13,1.0,3.0,2.0,0,200.0,0,0.0,2,1,0.0,3.0,1.0,1.0,50100.0,2,5,5.0,2.0,1.0,0.0,1,5.0,1.0,3,9,1,90000.0,0.0
1.0,1.0,11,1.0,3.0,2.0,0,200.0,0,0.0,2,1,0.0,3.0,1.0,1.0,50100.0,2,5,5.0,2.0,1.0,0.0,1,5.0,1.0,2,8,1,90000.0,0.0
1.0,1.0,56,1.0,3.0,2.0,1,130.0,0,0.0,4,0,0.0,40.0,1.0,3.0,76060.0,2,3,7.0,0.0,0.0,1.0,2,5.0,1.0,1,21,2,85000.0,0.0
1.0,1.0,23,1.0,3.0,2.0,0,130.0,0,0.0,4,0,0.0,40.0,1.0,3.0,76060.0,2,1,7.0,0.0,0.0,1.0,2,5.0,1.0,2,21,2,85000.0,0.0
1.0,1.0,93,1.0,3.0,2.0,0,130.0,0,0.0,4,0,0.0,40.0,1.0,3.0,76060.0,2,2,7.0,0.0,0.0,1.0,2,5.0,1.0,1,16,2,85000.0,0.0
1.0,1.0,33,1.0,4.0,2.0,2,350.0,0,0.0,3,0,0.0,90.0,1.0,3.0,10130.0,2,5,5.0,2.0,1.0,0.0,9,8.0,1.0,1,16,2,40000.0,0.0
1.0,1.0,10,1.0,4.0,2.0,0,350.0,0,0.0,3,0,0.0,90.0,1.0,3.0,10130.0,2,5,5.0,2.0,1.0,0.0,9,8.0,1.0,2,6,2,40000.0,0.0
1.0,1.0,4,1.0,4.0,2.0,0,350.0,0,0.0,3,0,0.0,90.0,1.0,3.0,10130.0,0,5,5.0,2.0,1.0,0.0,9,8.0,1.0,2,1,1,40000.0,0.0
1.0,1.0,60,1.0,3.0,2.0,4,70.0,0,0.0,0,0,0.0,130.0,1.0,4.0,56100.0,2,3,6.0,0.0,0.0,0.0,1,7.0,1.0,1,21,1,120000.0,0.0
1.0,1.0,43,1.0,2.0,2.0,1,110.0,0,0.0,0,0,0.0,3.0,1.0,4.0,58000.0,2,3,5.0,0.0,0.0,0.0,1,4.0,1.0,1,19,1,60000.0,0.0
3.0,3.0,72,1.0,2.0,2.0,0,2.0,1,1.0,4,1,1.0,3.0,5.0,1.0,48000.0,2,1,7.0,0.0,0.0,2.0,1,4.0,2.0,1,1,1,250000.0,1.0
3.0,3.0,70,1.0,2.0,2.0,0,2.0,1,1.0,4,1,1.0,3.0,5.0,1.0,48000.0,1,1,7.0,0.0,0.0,2.0,3,4.0,2.0,1,17,2,250000.0,1.0
3.0,2.0,37,1.0,3.0,2.0,1,350.0,0,0.0,3,0,1.0,150.0,2.0,1.0,56000.0,1,1,1.0,5.0,1.0,0.0,8,6.0,1.0,1,16,1,260000.0,1.0
3.0,2.0,35,1.0,3.0,2.0,0,350.0,0,0.0,3,0,1.0,150.0,2.0,1.0,56000.0,1,1,1.0,5.0,1.0,0.0,8,6.0,1.0,1,16,2,260000.0,1.0
3.0,2.0,13,1.0,3.0,2.0,0,350.0,0,0.0,3,0,1.0,150.0,2.0,1.0,56000.0,1,5,1.0,5.0,1.0,0.0,8,6.0,1.0,2,10,1,260000.0,1.0
3.0,2.0,10,1.0,3.0,2.0,0,350.0,0,0.0,3,0,1.0,150.0,2.0,1.0,56000.0,1,5,1.0,5.0,1.0,0.0,8,6.0,1.0,2,7,1,260000.0,1.0
3.0,2.0,9,1.0,3.0,2.0,0,350.0,0,0.0,3,0,1.0,150.0,2.0,1.0,56000.0,1,5,1.0,5.0,1.0,0.0,8,6.0,1.0,2,6,2,260000.0,1.0
3.0,2.0,6,1.0,3.0,2.0,0,350.0,0,0.0,3,0,1.0,150.0,2.0,1.0,56000.0,1,5,1.0,5.0,1.0,0.0,8,6.0,1.0,2,3,1,260000.0,1.0
3.0,2.0,1,1.0,3.0,2.0,0,350.0,0,0.0,3,0,1.0,150.0,2.0,1.0,56000.0,0,5,1.0,5.0,1.0,0.0,8,6.0,1.0,0,0,2,260000.0,1.0
1.0,3.0,49,1.0,3.0,2.0,1,120.0,0,0.0,4,0,0.0,70.0,1.0,1.0,99360.0,2,1,6.0,0.0,0.0,0.0,1,7.0,1.0,1,18,2,300000.0,1.0
1.0,3.0,54,1.0,3.0,2.0,0,120.0,0,0.0,4,0,0.0,70.0,1.0,1.0,99360.0,2,1,6.0,0.0,0.0,0.0,1,7.0,1.0,1,16,1,300000.0,1.0
1.0,3.0,21,1.0,3.0,2.0,3,120.0,0,0.0,4,0,0.0,70.0,1.0,1.0,99360.0,2,5,6.0,0.0,0.0,0.0,1,7.0,1.0,1,19,1,300000.0,1.0
1.0,1.0,30,1.0,3.0,2.0,5,120.0,0,0.0,3,0,0.0,3.0,2.0,3.0,2000.0,2,1,3.0,4.0,1.0,0.0,8,5.0,1.0,1,16,2,25000.0,0.0
1.0,1.0,15,1.0,3.0,2.0,0,120.0,0,0.0,3,0,0.0,3.0,2.0,3.0,2000.0,2,5,3.0,4.0,1.0,0.0,8,5.0,1.0,2,11,1,25000.0,0.0
1.0,1.0,12,1.0,3.0,2.0,0,120.0,0,0.0,3,0,0.0,3.0,2.0,3.0,2000.0,1,5,3.0,4.0,1.0,0.0,8,5.0,1.0,2,8,2,25000.0,0.0
1.0,1.0,9,1.0,3.0,2.0,0,120.0,0,0.0,3,0,0.0,3.0,2.0,3.0,2000.0,2,5,3.0,4.0,1.0,0.0,8,5.0,1.0,2,5,2,25000.0,0.0
1.0,1.0,4,1.0,3.0,2.0,0,120.0,0,0.0,3,0,0.0,3.0,2.0,3.0,2000.0,0,5,3.0,4.0,1.0,0.0,8,5.0,1.0,2,1,1,25000.0,0.0
1.0,1.0,73,1.0,3.0,2.0,0,50.0,0,0.0,4,0,0.0,40.0,1.0,1.0,109600.0,2,1,1.0,0.0,0.0,2.0,1,6.0,1.0,1,22,2,185000.0,1.0
1.0,1.0,75,1.0,3.0,2.0,2,50.0,0,0.0,4,0,0.0,40.0,1.0,1.0,109600.0,2,1,1.0,0.0,0.0,2.0,1,6.0,1.0,1,22,1,185000.0,1.0
3.0,1.0,74,1.0,2.0,2.0,0,80.0,0,0.0,0,0,0.0,4.0,1.0,6.0,8800.0,2,2,4.0,0.0,0.0,1.0,9,5.0,1.0,1,12,2,15000.0,0.0
1.0,1.0,68,1.0,4.0,2.0,2,70.0,0,0.0,4,0,0.0,100.0,1.0,1.0,135000.0,2,1,6.0,0.0,0.0,1.0,1,7.0,1.0,1,21,1,90000.0,0.0
1.0,1.0,63,1.0,4.0,2.0,4,70.0,0,0.0,4,0,0.0,100.0,1.0,1.0,135000.0,2,1,6.0,0.0,0.0,1.0,1,7.0,1.0,1,24,2,90000.0,0.0
1.0,1.0,75,1.0,3.0,2.0,0,60.0,0,1.0,0,0,1.0,40.0,1.0,6.0,47500.0,2,2,5.0,0.0,0.0,1.0,1,7.0,1.0,1,22,2,180000.0,1.0
1.0,1.0,55,1.0,2.0,2.0,1,150.0,0,0.0,4,0,0.0,20.0,1.0,1.0,23000.0,2,1,6.0,0.0,0.0,0.0,3,7.0,1.0,1,20,1,75000.0,0.0
1.0,1.0,54,1.0,2.0,2.0,1,150.0,0,0.0,4,0,0.0,20.0,1.0,1.0,23000.0,2,1,6.0,0.0,0.0,0.0,1,7.0,1.0,1,16,2,75000.0,0.0
1.0,2.0,37,1.0,3.0,2.0,1,260.0,0,0.0,1,0,0.0,40.0,1.0,1.0,77000.0,2,1,3.0,1.0,1.0,0.0,1,7.0,1.0,1,21,2,466000.0,1.0
1.0,2.0,41,1.0,3.0,2.0,1,260.0,0,0.0,1,0,0.0,40.0,1.0,1.0,77000.0,2,1,3.0,1.0,1.0,0.0,1,7.0,1.0,1,21,1,466000.0,1.0
1.0,2.0,1,1.0,3.0,2.0,0,260.0,0,0.0,1,0,0.0,40.0,1.0,1.0,77000.0,0,5,3.0,1.0,1.0,0.0,1,7.0,1.0,0,0,1,466000.0,1.0
1.0,2.0,36,1.0,3.0,2.0,6,180.0,0,0.0,2,0,0.0,70.0,1.0,1.0,60000.0,2,1,1.0,2.0,1.0,0.0,1,5.0,1.0,1,21,2,130000.0,0.0
1.0,2.0,50,1.0,3.0,2.0,6,180.0,0,0.0,2,0,0.0,70.0,1.0,1.0,60000.0,2,1,1.0,2.0,1.0,0.0,6,5.0,1.0,1,21,1,130000.0,0.0
1.0,2.0,10,1.0,3.0,2.0,0,180.0,0,0.0,2,0,0.0,70.0,1.0,1.0,60000.0,2,5,1.0,2.0,1.0,0.0,9,5.0,1.0,2,7,1,130000.0,0.0
1.0,2.0,7,1.0,3.0,2.0,0,180.0,0,0.0,2,0,0.0,70.0,1.0,1.0,60000.0,2,5,1.0,2.0,1.0,0.0,9,5.0,1.0,2,3,1,130000.0,0.0
1.0,1.0,38,1.0,4.0,2.0,0,350.0,0,0.0,2,0,0.0,160.0,1.0,3.0,0.0,2,2,3.0,3.0,1.0,0.0,1,6.0,1.0,1,20,2,90000.0,0.0
1.0,1.0,13,1.0,4.0,2.0,0,350.0,0,0.0,2,0,0.0,160.0,1.0,3.0,0.0,2,5,3.0,3.0,1.0,0.0,1,6.0,1.0,2,9,1,90000.0,0.0
1.0,1.0,10,1.0,4.0,2.0,0,350.0,0,0.0,2,0,0.0,160.0,1.0,3.0,0.0,2,5,3.0,3.0,1.0,0.0,1,6.0,1.0,3,7,2,90000.0,0.0
1.0,1.0,9,1.0,4.0,2.0,0,350.0,0,0.0,2,0,0.0,160.0,1.0,3.0,0.0,2,5,3.0,3.0,1.0,0.0,1,6.0,1.0,2,6,1,90000.0,0.0
1.0,1.0,51,1.0,4.0,3.0,1,100.0,0,0.0,3,0,0.0,50.0,1.0,1.0,45000.0,2,1,2.0,2.0,1.0,0.0,2,10.0,1.0,1,16,2,244000.0,1.0
1.0,1.0,44,1.0,4.0,3.0,1,100.0,0,0.0,3,0,0.0,50.0,1.0,1.0,45000.0,2,1,2.0,2.0,1.0,0.0,2,10.0,1.0,1,18,1,244000.0,1.0
1.0,1.0,13,1.0,4.0,3.0,0,100.0,0,0.0,3,1,0.0,50.0,1.0,1.0,45000.0,2,5,2.0,2.0,1.0,0.0,1,10.0,1.0,2,10,2,244000.0,1.0
1.0,1.0,3,1.0,4.0,3.0,0,100.0,0,0.0,3,1,0.0,50.0,1.0,1.0,45000.0,0,5,2.0,2.0,1.0,0.0,2,10.0,1.0,1,1,2,244000.0,1.0
1.0,1.0,17,1.0,4.0,3.0,0,100.0,1,0.0,3,1,0.0,50.0,1.0,1.0,45000.0,2,5,2.0,2.0,1.0,0.0,1,10.0,1.0,3,13,2,244000.0,1.0
1.0,1.0,17,1.0,4.0,3.0,0,100.0,1,0.0,3,1,0.0,50.0,1.0,1.0,45000.0,2,5,2.0,2.0,1.0,0.0,1,10.0,1.0,2,14,2,244000.0,1.0
1.0,1.0,3,1.0,4.0,3.0,0,100.0,0,0.0,3,1,0.0,50.0,1.0,1.0,45000.0,0,5,2.0,2.0,1.0,0.0,2,10.0,1.0,1,1,1,244000.0,1.0
1.0,1.0,52,1.0,4.0,2.0,1,180.0,0,0.0,4,0,0.0,120.0,1.0,1.0,265500.0,2,1,5.0,0.0,0.0,0.0,1,8.0,1.0,1,21,2,250000.0,1.0
1.0,1.0,52,1.0,4.0,2.0,1,180.0,0,0.0,4,0,0.0,120.0,1.0,1.0,265500.0,2,1,5.0,0.0,0.0,0.0,1,8.0,1.0,1,21,1,250000.0,1.0
1.0,1.0,18,1.0,4.0,2.0,0,180.0,0,0.0,4,0,0.0,120.0,1.0,1.0,265500.0,2,5,5.0,0.0,0.0,0.0,1,8.0,1.0,2,14,1,250000.0,1.0
1.0,1.0,43,1.0,3.0,2.0,1,140.0,0,0.0,4,0,0.0,60.0,1.0,1.0,85800.0,2,1,5.0,0.0,0.0,0.0,1,6.0,1.0,1,19,2,120000.0,0.0
1.0,1.0,55,1.0,3.0,2.0,1,140.0,0,0.0,4,0,0.0,60.0,1.0,1.0,85800.0,2,1,5.0,0.0,0.0,0.0,1,6.0,1.0,1,19,1,120000.0,0.0
1.0,3.0,65,1.0,3.0,2.0,1,270.0,0,0.0,4,0,0.0,30.0,1.0,1.0,150800.0,2,1,5.0,0.0,0.0,2.0,9,8.0,1.0,1,21,1,275000.0,1.0
1.0,3.0,65,1.0,3.0,2.0,0,270.0,0,0.0,4,0,0.0,30.0,1.0,1.0,150800.0,2,1,5.0,0.0,0.0,2.0,9,8.0,1.0,1,16,2,275000.0,1.0
1.0,2.0,32,1.0,5.0,2.0,1,260.0,0,0.0,3,0,0.0,50.0,1.0,1.0,123400.0,2,1,1.0,3.0,1.0,1.0,1,8.0,1.0,1,18,1,315000.0,1.0
1.0,2.0,32,1.0,5.0,2.0,1,260.0,0,0.0,3,0,0.0,50.0,1.0,1.0,123400.0,2,1,1.0,3.0,1.0,1.0,1,8.0,1.0,3,21,2,315000.0,1.0
1.0,2.0,4,1.0,5.0,2.0,0,260.0,0,0.0,3,0,0.0,50.0,1.0,1.0,123400.0,0,5,1.0,3.0,1.0,1.0,1,8.0,1.0,1,1,1,315000.0,1.0
1.0,2.0,1,1.0,5.0,2.0,0,260.0,0,0.0,3,0,0.0,50.0,1.0,1.0,123400.0,0,5,1.0,3.0,1.0,1.0,1,8.0,1.0,0,0,2,315000.0,1.0
1.0,2.0,11,1.0,5.0,2.0,0,260.0,0,0.0,3,0,0.0,50.0,1.0,1.0,123400.0,2,5,1.0,3.0,1.0,1.0,1,8.0,1.0,2,8,2,315000.0,1.0
1.0,2.0,65,1.0,5.0,2.0,1,260.0,1,0.0,3,0,0.0,50.0,1.0,1.0,123400.0,2,3,1.0,3.0,1.0,1.0,1,8.0,1.0,1,21,2,315000.0,1.0
1.0,3.0,73,1.0,4.0,2.0,3,200.0,0,0.0,4,0,0.0,3.0,1.0,1.0,30000.0,2,1,6.0,0.0,0.0,2.0,1,7.0,1.0,1,20,1,300000.0,1.0
1.0,3.0,72,1.0,4.0,2.0,0,200.0,0,0.0,4,0,0.0,3.0,1.0,1.0,30000.0,2,1,6.0,0.0,0.0,2.0,1,7.0,1.0,1,19,2,300000.0,1.0
1.0,1.0,51,1.0,3.0,2.0,4,2.0,0,0.0,4,0,0.0,3.0,1.0,1.0,55000.0,2,1,5.0,0.0,0.0,0.0,1,5.0,1.0,1,16,1,85000.0,0.0
1.0,1.0,48,1.0,3.0,2.0,1,2.0,0,0.0,4,0,0.0,3.0,1.0,1.0,55000.0,2,1,5.0,0.0,0.0,0.0,1,5.0,1.0,1,16,2,85000.0,0.0
1.0,1.0,49,1.0,4.0,2.0,6,400.0,0,0.0,2,0,0.0,70.0,4.0,1.0,40000.0,1,1,7.0,2.0,1.0,0.0,6,7.0,1.0,1,21,1,180000.0,1.0
1.0,1.0,44,1.0,4.0,2.0,6,400.0,0,0.0,2,0,0.0,70.0,4.0,1.0,40000.0,1,1,7.0,2.0,1.0,0.0,6,7.0,1.0,1,22,2,180000.0,1.0
1.0,1.0,17,1.0,4.0,2.0,0,400.0,0,0.0,2,0,0.0,70.0,4.0,1.0,40000.0,1,5,7.0,2.0,1.0,0.0,6,7.0,1.0,3,15,2,180000.0,1.0
1.0,1.0,14,1.0,4.0,2.0,0,400.0,0,0.0,2,0,0.0,70.0,4.0,1.0,40000.0,1,5,7.0,2.0,1.0,0.0,6,7.0,1.0,3,12,1,180000.0,1.0
1.0,2.0,51,1.0,3.0,2.0,7,250.0,0,0.0,4,0,0.0,3.0,3.0,1.0,70600.0,1,1,4.0,0.0,0.0,0.0,6,7.0,1.0,1,21,1,500000.0,1.0
1.0,2.0,50,1.0,3.0,2.0,0,250.0,0,0.0,4,0,0.0,3.0,3.0,1.0,70600.0,1,1,4.0,0.0,0.0,0.0,6,7.0,1.0,1,21,2,500000.0,1.0
1.0,2.0,78,1.0,3.0,2.0,0,160.0,0,0.0,4,1,0.0,70.0,1.0,1.0,39000.0,2,1,7.0,0.0,0.0,2.0,1,12.0,1.0,1,16,1,105000.0,0.0
1.0,2.0,78,1.0,3.0,2.0,0,160.0,0,0.0,4,0,0.0,70.0,1.0,1.0,39000.0,2,1,7.0,0.0,0.0,2.0,1,12.0,1.0,1,18,2,105000.0,0.0
1.0,1.0,29,1.0,3.0,2.0,1,150.0,0,0.0,2,0,0.0,60.0,1.0,1.0,147000.0,2,1,3.0,1.0,1.0,0.0,1,5.0,1.0,1,21,1,115000.0,0.0
1.0,1.0,28,1.0,3.0,2.0,1,150.0,0,0.0,2,0,0.0,60.0,1.0,1.0,147000.0,2,1,3.0,1.0,1.0,0.0,1,5.0,1.0,1,21,2,115000.0,0.0
1.0,1.0,5,1.0,3.0,2.0,0,150.0,0,0.0,2,0,0.0,60.0,1.0,1.0,147000.0,2,5,3.0,1.0,1.0,0.0,1,5.0,1.0,2,1,1,115000.0,0.0
1.0,3.0,74,1.0,3.0,2.0,2,70.0,0,0.0,4,0,0.0,60.0,1.0,2.0,119300.0,2,1,5.0,0.0,0.0,1.0,1,5.0,1.0,1,21,1,60000.0,0.0
1.0,3.0,43,1.0,3.0,2.0,1,70.0,0,0.0,4,0,0.0,60.0,1.0,2.0,119300.0,2,3,5.0,0.0,0.0,1.0,1,5.0,1.0,1,21,2,60000.0,0.0
1.0,1.0,55,1.0,4.0,2.0,4,250.0,0,0.0,0,0,0.0,2.0,1.0,6.0,150000.0,2,3,1.0,0.0,0.0,0.0,1,10.0,1.0,1,22,2,450000.0,1.0
1.0,3.0,62,1.0,4.0,2.0,0,350.0,0,0.0,4,0,0.0,3.0,1.0,1.0,135900.0,2,1,6.0,0.0,0.0,1.0,1,8.0,1.0,1,20,2,150000.0,1.0
1.0,3.0,65,1.0,4.0,2.0,1,350.0,0,0.0,4,0,0.0,3.0,1.0,1.0,135900.0,2,1,6.0,0.0,0.0,1.0,1,8.0,1.0,1,16,1,150000.0,1.0
1.0,3.0,23,1.0,4.0,2.0,1,350.0,0,0.0,4,0,0.0,3.0,1.0,1.0,135900.0,2,5,6.0,0.0,0.0,1.0,3,8.0,1.0,1,19,1,150000.0,1.0
1.0,3.0,19,1.0,4.0,2.0,1,350.0,0,0.0,4,0,0.0,3.0,1.0,1.0,135900.0,2,5,6.0,0.0,0.0,1.0,3,8.0,1.0,2,19,2,150000.0,1.0
1.0,1.0,66,1.0,4.0,2.0,0,230.0,0,0.0,4,0,0.0,60.0,1.0,1.0,42000.0,2,1,4.0,0.0,0.0,2.0,9,8.0,1.0,1,17,2,75000.0,0.0
1.0,1.0,72,1.0,4.0,2.0,0,230.0,0,0.0,4,0,0.0,60.0,1.0,1.0,42000.0,2,1,4.0,0.0,0.0,2.0,9,8.0,1.0,1,13,1,75000.0,0.0
1.0,1.0,21,1.0,4.0,2.0,0,230.0,0,0.0,4,0,0.0,60.0,1.0,1.0,42000.0,2,5,4.0,0.0,0.0,2.0,9,8.0,1.0,1,13,1,75000.0,0.0
3.0,1.0,80,1.0,3.0,2.0,0,80.0,0,0.0,0,0,0.0,30.0,1.0,6.0,22300.0,2,2,5.0,0.0,0.0,1.0,1,6.0,1.0,1,16,2,60000.0,0.0
1.0,1.0,70,1.0,3.0,2.0,4,50.0,0,0.0,4,0,0.0,60.0,1.0,3.0,108100.0,2,5,7.0,0.0,0.0,1.0,1,9.0,1.0,1,16,2,50000.0,0.0
1.0,1.0,61,1.0,3.0,2.0,1,50.0,0,0.0,4,0,0.0,60.0,1.0,3.0,108100.0,2,5,7.0,0.0,0.0,1.0,1,9.0,1.0,1,17,2,50000.0,0.0
1.0,1.0,30,1.0,3.0,2.0,1,200.0,0,0.0,3,0,0.0,30.0,1.0,1.0,81000.0,2,1,3.0,3.0,1.0,0.0,1,5.0,1.0,1,16,1,150000.0,1.0
1.0,1.0,26,1.0,3.0,2.0,1,200.0,0,0.0,3,1,0.0,30.0,1.0,1.0,81000.0,2,1,3.0,3.0,1.0,0.0,1,5.0,1.0,1,15,2,150000.0,1.0
1.0,1.0,6,1.0,3.0,2.0,0,200.0,0,0.0,3,0,0.0,30.0,1.0,1.0,81000.0,2,5,3.0,3.0,1.0,0.0,1,5.0,1.0,2,3,1,150000.0,1.0
1.0,1.0,2,1.0,3.0,2.0,0,200.0,0,0.0,3,0,0.0,30.0,1.0,1.0,81000.0,0,5,3.0,3.0,1.0,0.0,1,5.0,1.0,0,0,1,150000.0,1.0
1.0,1.0,12,1.0,3.0,2.0,0,200.0,0,0.0,3,0,0.0,30.0,1.0,1.0,81000.0,2,5,3.0,3.0,1.0,0.0,9,5.0,1.0,2,9,1,150000.0,1.0
1.0,1.0,47,1.0,3.0,2.0,1,200.0,0,0.0,3,0,0.0,30.0,1.0,1.0,81000.0,2,3,3.0,3.0,1.0,0.0,1,5.0,1.0,1,20,2,150000.0,1.0
1.0,1.0,80,1.0,3.0,2.0,0,100.0,1,0.0,4,0,0.0,40.0,1.0,1.0,87800.0,2,1,3.0,0.0,0.0,2.0,6,4.0,1.0,1,24,1,225000.0,1.0
1.0,1.0,72,1.0,3.0,2.0,0,100.0,0,0.0,4,0,0.0,40.0,1.0,1.0,87800.0,2,1,3.0,0.0,0.0,2.0,1,4.0,1.0,1,16,2,225000.0,1.0
3.0,2.0,62,1.0,3.0,2.0,0,50.0,0,0.0,4,0,0.0,3.0,1.0,1.0,50400.0,2,1,5.0,0.0,0.0,0.0,1,5.0,1.0,1,16,2,500000.0,1.0
3.0,2.0,62,1.0,3.0,2.0,1,50.0,0,0.0,4,0,0.0,3.0,1.0,1.0,50400.0,2,1,5.0,0.0,0.0,0.0,1,5.0,1.0,1,16,1,500000.0,1.0
1.0,1.0,35,1.0,3.0,2.0,1,350.0,0,0.0,2,0,0.0,3.0,1.0,3.0,48000.0,2,3,4.0,3.0,1.0,0.0,1,5.0,1.0,1,21,2,95000.0,0.0
1.0,1.0,14,1.0,3.0,2.0,0,350.0,0,0.0,2,0,0.0,3.0,1.0,3.0,48000.0,2,5,4.0,3.0,1.0,0.0,1,5.0,1.0,2,10,2,95000.0,0.0
1.0,1.0,12,1.0,3.0,2.0,0,350.0,0,0.0,2,0,0.0,3.0,1.0,3.0,48000.0,2,5,4.0,3.0,1.0,0.0,1,5.0,1.0,2,9,2,95000.0,0.0
1.0,1.0,11,1.0,3.0,2.0,0,350.0,0,0.0,2,0,0.0,3.0,1.0,3.0,48000.0,2,5,4.0,3.0,1.0,0.0,1,5.0,1.0,2,8,1,95000.0,0.0
1.0,1.0,64,1.0,3.0,2.0,1,150.0,0,0.0,4,0,0.0,80.0,1.0,1.0,79200.0,2,1,6.0,0.0,0.0,0.0,1,6.0,1.0,1,16,1,98000.0,0.0
